path,folder,extension,bytes,rows,modified,chipboard_id,start_time_unix,start_time_string,acq_time_s,hv_v,threshold_kev,pixet_version,mpx_type,interface
13_tue_proton_daily_batch/toa_tot__r0000028656.t3pa,13_tue_proton_daily_batch,.t3pa,1182,42,2024-02-13T09:38:38,G07-W0050,1707802696.393,Tue Feb 13 06:38:16.392999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028570.t3pa,13_tue_proton_daily_batch,.t3pa,566,20,2024-02-13T09:09:34,G07-W0050,1707800954.373,Tue Feb 13 06:09:14.372999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028581.t3pa,13_tue_proton_daily_batch,.t3pa,1205,43,2024-02-13T09:13:18,G07-W0050,1707801177.92,Tue Feb 13 06:12:57.920000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028596.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:18:02,G07-W0050,1707801481.421,Tue Feb 13 06:18:01.421000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028494.t3pa,13_tue_proton_daily_batch,.t3pa,3124594,102203,2024-02-13T08:43:54,G07-W0050,1707799412.784,Tue Feb 13 05:43:32.783999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028611.t3pa,13_tue_proton_daily_batch,.t3pa,934,34,2024-02-13T09:23:24,G07-W0050,1707801784.917,Tue Feb 13 06:23:04.917000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028500.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:45:36,G07-W0050,1707799534.668,Tue Feb 13 05:45:34.667999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028489.t3pa,13_tue_proton_daily_batch,.t3pa,2168,79,2024-02-13T08:42:12,G07-W0050,1707799311.477,Tue Feb 13 05:41:51.476999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028554.t3pa,13_tue_proton_daily_batch,.t3pa,10018657,323631,2024-02-13T09:04:12,G07-W0050,1707800629.931,Tue Feb 13 06:03:49.930999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028627.t3pa,13_tue_proton_daily_batch,.t3pa,2008,74,2024-02-13T09:28:48,G07-W0050,1707802108.644,Tue Feb 13 06:28:28.644000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028580.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:12:40,G07-W0050,1707801157.687,Tue Feb 13 06:12:37.687000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028552.t3pa,13_tue_proton_daily_batch,.t3pa,7638527,244515,2024-02-13T09:03:30,G07-W0050,1707800589.028,Tue Feb 13 06:03:09.028000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028692.t3pa,13_tue_proton_daily_batch,.t3pa,3094,112,2024-02-13T09:50:46,G07-W0050,1707803425.836,Tue Feb 13 06:50:25.835999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028599.t3pa,13_tue_proton_daily_batch,.t3pa,1056,38,2024-02-13T09:19:24,G07-W0050,1707801542.12,Tue Feb 13 06:19:02.119999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028569.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:08:56,G07-W0050,1707800934.136,Tue Feb 13 06:08:54.135999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028654.t3pa,13_tue_proton_daily_batch,.t3pa,44043,1524,2024-02-13T09:37:56,G07-W0050,1707802655.928,Tue Feb 13 06:37:35.927999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028666.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:41:40,G07-W0050,1707802898.728,Tue Feb 13 06:41:38.727999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028572.t3pa,13_tue_proton_daily_batch,.t3pa,2096,75,2024-02-13T09:10:14,G07-W0050,1707800994.839,Tue Feb 13 06:09:54.838999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028607.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:21:48,G07-W0050,1707801703.985,Tue Feb 13 06:21:43.984999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028688.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:49:06,G07-W0050,1707803344.873,Tue Feb 13 06:49:04.872999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028550.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:02:32,G07-W0050,1707800548.562,Tue Feb 13 06:02:28.562000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028499.t3pa,13_tue_proton_daily_batch,.t3pa,3277,118,2024-02-13T08:45:36,G07-W0050,1707799514.435,Tue Feb 13 05:45:14.434999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028504.t3pa,13_tue_proton_daily_batch,.t3pa,1738,62,2024-02-13T08:47:16,G07-W0050,1707799615.6,Tue Feb 13 05:46:55.599999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028652.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:36:56,G07-W0050,1707802615.46,Tue Feb 13 06:36:55.460000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028615.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:24:30,G07-W0050,1707801865.849,Tue Feb 13 06:24:25.848999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028592.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:16:42,G07-W0050,1707801400.489,Tue Feb 13 06:16:40.489000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028540.t3pa,13_tue_proton_daily_batch,.t3pa,1254,45,2024-02-13T08:59:26,G07-W0050,1707800345.228,Tue Feb 13 05:59:05.227999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028504.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:46:58,G07-W0050,1707799615.6,Tue Feb 13 05:46:55.599999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028541.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:59:26,G07-W0050,1707800365.461,Tue Feb 13 05:59:25.460999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028482.t3pa,13_tue_proton_daily_batch,.t3pa,674,24,2024-02-13T08:39:50,G07-W0050,1707799169.841,Tue Feb 13 05:39:29.841000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028556.t3pa,13_tue_proton_daily_batch,.t3pa,5858,209,2024-02-13T09:04:52,G07-W0050,1707800671.068,Tue Feb 13 06:04:31.068000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028468.t3pa,13_tue_proton_daily_batch,.t3pa,1526,56,2024-02-13T08:35:08,G07-W0050,1707798886.579,Tue Feb 13 05:34:46.578999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028496.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:44:16,G07-W0050,1707799453.735,Tue Feb 13 05:44:13.734999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028685.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:48:06,G07-W0050,1707803284.171,Tue Feb 13 06:48:04.171000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028546.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:01:10,G07-W0050,1707800466.627,Tue Feb 13 06:01:06.627000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028566.t3pa,13_tue_proton_daily_batch,.t3pa,1298,47,2024-02-13T09:08:14,G07-W0050,1707800873.419,Tue Feb 13 06:07:53.418999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028678.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:45:44,G07-W0050,1707803142.539,Tue Feb 13 06:45:42.539000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028468.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:34:48,G07-W0050,1707798886.579,Tue Feb 13 05:34:46.578999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028538.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:58:28,G07-W0050,1707800304.763,Tue Feb 13 05:58:24.763000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028479.t3pa,13_tue_proton_daily_batch,.t3pa,810,29,2024-02-13T08:38:48,G07-W0050,1707799109.142,Tue Feb 13 05:38:29.141999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028573.t3pa,13_tue_proton_daily_batch,.t3pa,1573,57,2024-02-13T09:10:34,G07-W0050,1707801015.057,Tue Feb 13 06:10:15.056999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028561.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:06:14,G07-W0050,1707800772.252,Tue Feb 13 06:06:12.252000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028597.t3pa,13_tue_proton_daily_batch,.t3pa,354,12,2024-02-13T09:18:42,G07-W0050,1707801501.654,Tue Feb 13 06:18:21.654000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028618.t3pa,13_tue_proton_daily_batch,.t3pa,1329,48,2024-02-13T09:25:48,G07-W0050,1707801926.547,Tue Feb 13 06:25:26.546999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028528.t3pa,13_tue_proton_daily_batch,.t3pa,678,24,2024-02-13T08:55:22,G07-W0050,1707800102.433,Tue Feb 13 05:55:02.433000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028565.t3pa,13_tue_proton_daily_batch,.t3pa,2237,81,2024-02-13T09:07:54,G07-W0050,1707800853.186,Tue Feb 13 06:07:33.186000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028648.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:35:38,G07-W0050,1707802534.522,Tue Feb 13 06:35:34.522000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028676.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:45:04,G07-W0050,1707803102.057,Tue Feb 13 06:45:02.056999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028643.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:33:56,G07-W0050,1707802433.355,Tue Feb 13 06:33:53.355000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028534.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:57:06,G07-W0050,1707800223.831,Tue Feb 13 05:57:03.831000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028492.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:42:54,G07-W0050,1707799372.178,Tue Feb 13 05:42:52.177999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028482.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:39:32,G07-W0050,1707799169.841,Tue Feb 13 05:39:29.841000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028656.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:38:18,G07-W0050,1707802696.393,Tue Feb 13 06:38:16.392999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028647.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T09:35:16,G07-W0050,1707802514.289,Tue Feb 13 06:35:14.289000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028489.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:41:52,G07-W0050,1707799311.477,Tue Feb 13 05:41:51.476999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028497.t3pa.info,13_tue_proton_daily_batch,.t3pa.info,944,,2024-02-13T08:44:36,G07-W0050,1707799473.968,Tue Feb 13 05:44:33.967999 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
13_tue_proton_daily_batch/toa_tot__r0000028553.t3pa,13_tue_proton_daily_batch,.t3pa,6366087,208020,2024-02-13T09:03:50,G07-W0050,1707800609.542,Tue Feb 13 06:03:29.542000 2024,20.0,80.0,3.49132,1.8.0,4,MiniPIX
